,Acanthurus Acanthurus bariene,Acanthurus Acanthurus blochii,Acanthurus Acanthurus chirurgus,Acanthurus Acanthurus dussumieri,Acanthurus Acanthurus guttatus,Acanthurus Acanthurus japonicus,Acanthurus Acanthurus leucocheilus,Acanthurus Acanthurus leucosternon,Acanthurus Acanthurus lineatus,Acanthurus Acanthurus mata,Acanthurus Acanthurus monroviae,Acanthurus Acanthurus nigricans,Acanthurus Acanthurus nigricauda,Acanthurus Acanthurus nigrofuscus,Acanthurus Acanthurus nubilus,Acanthurus Acanthurus olivaceus,Acanthurus Acanthurus pyroferus,Acanthurus Acanthurus tennentii,Acanthurus Acanthurus_achilles,Acanthurus Acanthurus_triostegus,Acanthurus Acanthurus_xanthopterus,Ctenochaetus Ctenochaetus binotatus,Ctenochaetus Ctenochaetus cyanocheilus,Ctenochaetus Ctenochaetus flavicauda,Ctenochaetus Ctenochaetus hawaiiensis,Ctenochaetus Ctenochaetus striatus,Ctenochaetus Ctenochaetus strigosus,Ctenochaetus Ctenochaetus truncatus,Naso Naso annulatus,Naso Naso brachycentron,Naso Naso brevirostris,Naso Naso caesius,Naso Naso fageni,Naso Naso hexacanthus,Naso Naso lituratus,Naso Naso maculatus,Naso Naso minor,Naso Naso tonganus,Naso Naso tuberosus,Naso Naso unicornis,Naso Naso vlamingii,Paracanthurus Paracanthurus_hepatus,Prionurus Prionurus laticlavius,Prionurus Prionurus microlepidotus,Zebrasoma Zebrasoma desjardinii,Zebrasoma Zebrasoma flavescens,Zebrasoma Zebrasoma gemmatum,Zebrasoma Zebrasoma scopas
Acanthurus Acanthurus_xanthopterus,5.140916334405816,4.424127605236404,3.413645478582415,3.0700720895108775,4.510078010792256,8.124263226196675,5.678532390072622,8.452198984029575,4.703665654997298,5.385544059930457,6.050043055465781,7.845170947740803,6.8526068566391745,6.946327117767307,7.6290168695996,6.815023441158672,8.732213152340071,5.75976084976628,10.815208656379344,5.051793005580737,0.0,7.014802287000674,7.3647696810318095,9.294553976224353,7.813905094527975,8.542310001578326,8.297990737664673,7.969672858504681,6.099797790289234,6.645959442831181,5.4909230809796865,8.535858310538854,8.270236058473355,6.621861412163783,9.028302554486661,7.936844615522162,5.230600793430275,7.1703282520719585,6.726331406929813,6.905031891089386,7.791549576720231,10.418349204620165,5.599675177388919,8.131072384280015,4.8861856739287655,11.347606641993165,12.615594919950503,6.752310835544729
Ctenochaetus Ctenochaetus binotatus,5.220662975687654,6.504488029980848,5.817967816666315,5.948131080242579,5.2792459699674765,7.074047351421661,6.2571676858391525,9.395437441061567,5.725337979504934,4.581888338597989,7.066290504245283,6.477501848957878,7.688074324081317,8.059746194701807,6.661138511971196,6.36111251321046,9.896872151972977,3.8986254766867363,10.236633644924352,7.232243646996139,7.014802287000674,0.0,7.377715121090614,9.080616510490373,5.285782386580659,7.515699953651661,8.690691436152026,7.993459866164675,8.352522306995633,6.9261356163974135,6.074919916896819,8.468498716304447,6.977453055299718,6.918215947261344,7.432786856596635,9.398281567174783,6.804586527301329,6.968361186498313,6.316732828393979,9.032339334642053,7.448878296694603,10.889898522015176,6.444274241550679,7.7231120684623376,5.678615250357546,12.387077574711569,11.774311780393651,6.1710834981781675
Ctenochaetus Ctenochaetus cyanocheilus,6.6332911157670384,7.350867814412298,8.501697846751657,6.569542359373605,5.642858500909789,10.01423717346856,8.755000637642608,11.467602039704742,8.162792425030306,7.90881372163503,9.149871590634095,9.157142148993513,6.838742801101346,5.409556314803164,7.732546727765766,6.1410385957924145,10.138504760534534,7.665596211196766,12.916976370007411,8.702845743265696,7.3647696810318095,7.377715121090614,0.0,11.597171592590373,4.087094528298774,9.817296696487192,11.20428766525432,9.87158503431552,9.858959988607326,7.766116008050534,7.153056708419482,10.730604306587635,10.084366198296783,8.591458371515094,9.924905551645683,6.546407571954328,9.277128435221304,9.579570645095993,7.132788402881256,10.7524987196617,10.24712178266918,13.116724698377944,8.910093181103864,9.751289696542461,7.617693767035046,12.615207083487244,13.808874820047876,8.043040797800863
Ctenochaetus Ctenochaetus flavicauda,9.280187684828876,9.99270652737954,9.187643953964718,9.501991376146005,9.429316895660907,7.221364163293493,9.023942094032773,11.188722438429068,8.274695476660408,8.077417305097912,8.429601128835422,8.582348169094118,11.742439733099246,10.54876271886332,10.768725990806693,10.917738503475258,13.110154640664152,9.448619939282557,12.098167127645,9.609818888754097,9.294553976224353,9.080616510490373,11.597171592590373,0.0,10.720892483333026,9.738152064875557,4.3182946535351245,7.7900331803180975,10.641767349400917,10.546529150971766,10.002723187325648,9.960073054037098,11.730528403929544,10.04464657803817,9.959281202029285,12.825046581211764,7.901505373623672,10.97106986820977,11.108785777264924,10.679137140732285,10.187493655888506,12.780942916839601,10.72890530373376,10.588911415457913,8.88664396923475,14.173410978676364,11.616509969349798,8.236899955299128
Ctenochaetus Ctenochaetus hawaiiensis,5.861562708846963,6.408339334497529,7.976767388827367,6.902123121355874,5.619261534791414,9.211836307823964,7.736502353939423,10.321833492214607,7.6787836657016335,6.1341277766286515,7.916834367155992,8.241590645643065,6.868141837678402,6.064317547057878,6.132963679582741,4.734112248483278,10.678046336831992,6.461327986417512,11.399399095345167,8.401576378938232,7.813905094527975,5.285782386580659,4.087094528298774,10.720892483333026,0.0,8.0259523554009,10.378264515637527,9.196659648386717,8.60367235476732,6.529316073250274,5.645976554974732,9.052198528316186,8.987864454107925,7.543170496931312,8.136135299908872,6.6368435367331,8.29918732781334,8.56638129662349,5.936519045405838,9.905460188608613,8.304221511905192,12.188346653809177,7.866826975639218,8.647907726421533,6.469586375307146,12.955234336542597,12.429611798151527,7.270969245994438
Ctenochaetus Ctenochaetus striatus,7.190951375134447,6.795790417290442,7.782120412149945,8.090206727934516,7.842310698904934,9.17914290378704,7.538417206313107,7.909158273928313,7.176205021586297,5.366710585166579,7.257691109937668,9.20729233728165,9.944377937465282,10.688998104888695,8.747596288313105,8.36868689874995,11.979425769094737,6.766355428542833,10.031455926379278,9.556723935129746,8.542310001578326,7.515699953651661,9.817296696487192,9.738152064875557,8.0259523554009,0.0,10.032166587266051,9.399851826029904,8.241517795106915,7.990334916036293,7.674703407026304,6.3176087485343215,10.553227356122655,7.1840617824522,6.406646211494678,10.844512352013238,7.982648467525155,9.089410153016663,8.565537267491406,8.45179915025047,6.3527449835320295,9.19744488074566,8.128596727896243,8.498521316438168,5.00370062586909,13.582249392015612,11.553604998991874,8.622469298151621
Ctenochaetus Ctenochaetus strigosus,8.606444176540979,8.727496310065767,8.039257918237158,8.506606421835118,8.692207977099127,6.275286012448887,7.090287405331003,10.47902978453388,7.791961083441333,7.691718029446844,6.947738086653046,7.658386014460408,10.419553978855763,9.793166608558522,10.38257237349822,9.740834945209073,12.183189286346408,8.691747178780279,11.1171903384444,8.647057947043606,8.297990737664673,8.690691436152026,11.20428766525432,4.3182946535351245,10.378264515637527,10.032166587266051,0.0,7.575509289162179,9.159926991113577,10.005402333993567,9.048203036832811,10.7030676505483,10.707122902850122,8.180385174320774,10.121333532215454,11.692340880940103,6.7677503568433295,10.051908838055171,9.481956805167117,9.17983411541931,9.97908707707454,12.293333327449284,8.95713789618144,10.454246860379376,8.178388268218166,13.678694633581582,10.049616132856876,7.093862696090597
Ctenochaetus Ctenochaetus truncatus,5.988719690045384,8.982363339677404,8.751316372142325,7.240968271821663,7.4553933050926675,8.584193567435877,8.023084644941314,9.618873103607404,7.02981546877811,7.735969104211466,8.15619827802782,8.448928766391013,10.153411496842915,10.140223128323255,9.397752416688592,9.638904345300698,10.627262663020412,8.703589507831978,10.471822142345417,9.80843378909061,7.969672858504681,7.993459866164675,9.87158503431552,7.7900331803180975,9.196659648386717,9.399851826029904,7.575509289162179,0.0,9.343337443340264,9.76430362044537,8.466082958813042,9.17527389609428,11.313283213471708,8.957300970887191,10.228846097015417,11.207503556157496,8.086195853466014,10.288246749115059,10.442650595438144,10.245712421389245,8.717274891363793,11.713987998036522,9.387918984188577,9.929881233307764,7.75887412956449,11.848272685862336,13.0674624020305,5.661007793030968
Naso Naso annulatus,7.420087689700741,4.630849153144952,6.179501914717492,7.123975399440031,7.265019301020203,10.426664515087133,5.816307392890807,8.7752356918781,7.800572476409939,6.119505047055634,6.762572663840955,9.041547780129294,7.60375167813642,8.727623200753087,7.479234251598846,7.054206952520874,11.07193492821657,8.037511702656321,10.846611892099995,6.686225585746797,6.099797790289234,8.352522306995633,9.858959988607326,10.641767349400917,8.60367235476732,8.241517795106915,9.159926991113577,9.343337443340264,0.0,5.2756249447489125,4.425894997109212,7.750510677966719,7.983392001255995,7.113733412282645,9.682570915171631,8.116047267385657,6.526988547550455,7.403034278359341,5.957080365574581,6.120269375363002,7.100408900961189,10.499767929143806,4.957347350601839,8.08781086999535,6.143020640162227,12.705710079745627,13.014123081890228,8.504541811696281
Naso Naso brachycentron,7.24453263999432,5.680540845404759,7.153698049216389,7.333868513372544,6.8213026663268534,9.957360829370014,7.148940062884985,9.615316879230893,7.453767287336834,5.994949387731918,7.244781049714997,8.881906705936673,8.01392032386694,7.660987056165263,5.54387152484808,6.792310429384018,11.243833205444462,7.76704095263972,11.391892571171345,7.706412151553076,6.645959442831181,6.9261356163974135,7.766116008050534,10.546529150971766,6.529316073250274,7.990334916036293,10.005402333993567,9.76430362044537,5.2756249447489125,0.0,3.23809460296193,6.71560905215148,6.619032325811701,7.744749647001276,8.591096084151532,7.03826080818005,7.736882480762597,5.819035288475959,5.221243129486603,7.988090748627637,7.148246813508084,11.102842133657008,6.792727728904395,6.474201534733024,6.322667392395544,12.795920532036222,12.96272425413676,8.55389829361826
Naso Naso brevirostris,5.6641805469977555,3.692873875722151,5.791958380653688,5.95501932541955,5.694381730594979,9.418732831037964,5.8712454695912815,8.277006834578078,6.367450448653559,4.942257964159109,5.600734939169448,7.946632658457179,6.930914275675684,6.5354054277893,4.420802171964567,5.429769090046959,9.762694359930487,6.65521849492125,10.204759924140472,6.57476944999555,5.4909230809796865,6.074919916896819,7.153056708419482,10.002723187325648,5.645976554974732,7.674703407026304,9.048203036832811,8.466082958813042,4.425894997109212,3.23809460296193,0.0,7.232884665007399,6.854914492743698,6.588382746797234,8.427065117730645,5.963831625955025,6.229952433188546,6.202297666055834,4.342493467098257,7.192783721775823,6.235438502256201,9.660047313915092,5.3073634058359485,6.8883250476098645,4.991617634639122,11.747020465189834,12.490734619877806,7.48654321497286
Naso Naso caesius,8.23094101224768,8.098560782114355,8.806022424948218,8.829048937430258,8.901726185291071,10.682099686068227,9.024836707567905,9.333395128278068,7.822848484066127,6.302198017899352,8.457630914636223,10.142280257501243,10.701546309810933,10.833877780363679,7.640193351223092,10.047130695127688,11.774453945223954,9.208103345586014,10.813864177763312,9.988039304676605,8.535858310538854,8.468498716304447,10.730604306587635,9.960073054037098,9.052198528316186,6.3176087485343215,10.7030676505483,9.17527389609428,7.750510677966719,6.71560905215148,7.232884665007399,0.0,10.459874370803409,9.101057069228101,9.060468368983019,10.649298453316987,9.31057727150351,7.946750133886656,9.864269882076071,9.576143240304777,5.469244273694867,10.313791619063371,9.17606643888703,7.540835886717586,7.176819760709962,12.72496767031834,13.27997764221614,9.604952523666073
Naso Naso fageni,9.03339636180167,7.892373904745076,7.533271367428812,8.253984953066034,8.653437872012006,10.826138378732892,8.609896227075199,11.075569417904374,8.944024807609601,7.575762191571812,9.665639686814291,9.759601012317002,8.712453012892162,9.282382861132533,7.39997020057584,8.611353586399797,10.64071553134088,7.96138873257335,12.65402058544304,8.095490210819358,8.270236058473355,6.977453055299718,10.084366198296783,11.730528403929544,8.987864454107925,10.553227356122655,10.707122902850122,11.313283213471708,7.983392001255995,6.619032325811701,6.854914492743698,10.459874370803409,0.0,9.301018931765869,10.713703977510386,9.390991471437594,9.209783472945947,5.706102580125788,6.359378893165493,9.875311196069688,9.263620518928978,11.923122548300757,6.792041607838877,7.33879822883087,8.511985291491444,12.944652032324234,14.501795537766204,9.942595253786711
Naso Naso hexacanthus,6.256531883622142,5.97716006239029,6.518851201378334,6.142551246929388,5.519626444390858,8.2875095353354,3.8841647288845254,8.697964363409508,6.464809388442004,6.117210545219481,5.637697021444195,6.854669633682973,7.6598215711519915,8.937042305332392,8.664258873757253,6.512065002236431,10.047672938009796,6.235775558684877,8.521704602968223,8.101124628995134,6.621861412163783,6.918215947261344,8.591458371515094,10.04464657803817,7.543170496931312,7.1840617824522,8.180385174320774,8.957300970887191,7.113733412282645,7.744749647001276,6.588382746797234,9.101057069228101,9.301018931765869,0.0,7.906897817031818,8.433141026302739,6.6573953675971165,7.639142547863665,6.17080980023929,6.545368112185484,8.346431920580736,9.999608184694544,5.599446411842038,8.950523624444244,5.490653453486266,13.075799867432702,10.299235064255514,7.081945198760969
Naso Naso lituratus,7.303092320180743,8.10129498870659,8.286853554679956,8.319130645480858,7.9467524472178175,7.965721987335636,8.181832202953126,7.869588710278424,6.663449084757652,6.401114312020532,7.439795196784169,9.364420319029364,10.457606600984457,10.851764405502548,9.172928491181366,8.203347324239601,12.27124702882158,7.056687137966442,8.803075239882116,9.598580949257174,9.028302554486661,7.432786856596635,9.924905551645683,9.959281202029285,8.136135299908872,6.406646211494678,10.121333532215454,10.228846097015417,9.682570915171631,8.591096084151532,8.427065117730645,9.060468368983019,10.713703977510386,7.906897817031818,0.0,11.796168707166187,7.614389303732411,9.85551250049843,8.86596599515567,8.197357656211473,7.993712629292188,10.405038712263588,9.3102836950499,8.888370923457561,5.972104610728639,13.448032777324437,10.488439084262557,8.937232680712025
Naso Naso maculatus,8.527890028953415,6.673739884450164,9.04196953319736,8.085420782460162,7.456949434453795,12.399034511897726,8.697909879094953,11.737638919847194,10.00296135146292,8.541466288709236,9.221618691111285,10.194987157984778,6.280467634281931,5.4083996202653415,7.37197132663086,6.461360451289927,11.158153798651758,9.408319039989046,12.93706235596339,8.551755566010158,7.936844615522162,9.398281567174783,6.546407571954328,12.825046581211764,6.6368435367331,10.844512352013238,11.692340880940103,11.207503556157496,8.116047267385657,7.03826080818005,5.963831625955025,10.649298453316987,9.390991471437594,8.433141026302739,11.796168707166187,0.0,9.884957334618004,8.42813703724179,5.924899529570983,9.97719046603987,10.190174751953768,12.73318144673356,7.864517745530987,10.288314986222336,8.685449186224032,13.089530741590249,14.844954635603436,9.874754016692524
Naso Naso minor,6.50781741859857,5.007943165128101,4.148317249739073,6.025960679169969,5.874825402043765,6.571316450201735,4.944501924339984,8.247342146359786,5.810884561688956,5.814773606381113,4.8739344814663115,6.882181366570427,7.9703426611683525,8.51801007084012,8.708667601282313,6.440986763496738,11.273149422468554,5.667002822327914,9.145686555506938,5.0999235284556175,5.230600793430275,6.804586527301329,9.277128435221304,7.901505373623672,8.29918732781334,7.982648467525155,6.7677503568433295,8.086195853466014,6.526988547550455,7.736882480762597,6.229952433188546,9.31057727150351,9.209783472945947,6.6573953675971165,7.614389303732411,9.884957334618004,0.0,8.746430953374196,7.193293450621712,5.3995762575774675,8.436870575107,10.511634226607905,6.387117149034571,9.148345918311202,5.247972799114689,12.898642178575669,10.477253626103126,7.312315938851476
Naso Naso tonganus,7.894346804481582,6.8223793702125795,7.1213407765360675,6.977493168648231,7.666838918763144,10.093788217325185,7.51995322934363,9.63843536995881,7.48692281647464,6.600820597095861,7.822823715259132,8.686743401603138,7.962174899866255,8.927070152986868,7.216158952433174,8.196565930368537,10.573427876298936,7.366414799607539,11.593974897720638,8.201175128195803,7.1703282520719585,6.968361186498313,9.579570645095993,10.97106986820977,8.56638129662349,9.089410153016663,10.051908838055171,10.288246749115059,7.403034278359341,5.819035288475959,6.202297666055834,7.946750133886656,5.706102580125788,7.639142547863665,9.85551250049843,8.42813703724179,8.746430953374196,0.0,6.666068948727462,8.962103585717049,7.745463673413985,10.690966872657125,6.741415098756271,6.035015553989485,6.9321868566659095,12.09432771513019,13.895970670957825,9.039002069131177
Naso Naso tuberosus,7.054448684450949,4.515509821629447,6.159808430222739,6.71306082358688,6.160590384654216,9.570305713264165,5.849675987780049,9.758632560074233,7.887977866849277,5.798456793791744,7.131960080412906,8.203789026072844,6.130357876407153,6.508097492453716,6.678875271644692,4.69178552410612,10.711770650152198,6.145688973030222,11.20950686060426,6.689048944515689,6.726331406929813,6.316732828393979,7.132788402881256,11.108785777264924,5.936519045405838,8.565537267491406,9.481956805167117,10.442650595438144,5.957080365574581,5.221243129486603,4.342493467098257,9.864269882076071,6.359378893165493,6.17080980023929,8.86596599515567,5.924899529570983,7.193293450621712,6.666068948727462,0.0,7.422432629947449,8.598339668855305,11.303789423296376,4.819934373808558,8.850570778995078,6.10788024785974,13.408148847369455,12.523085368478199,8.11987446728161
Naso Naso unicornis,7.909188828481832,6.159414961581052,6.531102559760079,7.627260730650488,6.94910730589106,8.570888679412993,4.920096557278893,8.61211118088756,7.255441769032953,7.10352554969724,6.500878078555935,7.715565226719781,8.038873880312249,9.463695917718104,9.890040915571536,7.142299790177898,11.99067419102023,8.113171945533153,8.14658466074595,6.317837285252182,6.905031891089386,9.032339334642053,10.7524987196617,10.679137140732285,9.905460188608613,8.45179915025047,9.17983411541931,10.245712421389245,6.120269375363002,7.988090748627637,7.192783721775823,9.576143240304777,9.875311196069688,6.545368112185484,8.197357656211473,9.97719046603987,5.3995762575774675,8.962103585717049,7.422432629947449,0.0,9.24680132536513,10.16496755826561,6.3958593692814105,9.97770774609107,6.537124292446573,13.14884199441409,10.514521228878577,9.50150688515654
Naso Naso vlamingii,6.701604614451207,6.553108175794495,7.397939900166572,7.36012813472344,8.645500709546631,10.232836117058662,8.521878702886614,6.541536735133381,6.335856057682381,4.6832627069361115,7.4732135786005,10.33408014337244,10.064916698596425,10.270266048457502,5.6648004592579,9.252483866820315,9.396280255644518,7.918717614291545,9.548868345759406,9.447900201089913,7.791549576720231,7.448878296694603,10.24712178266918,10.187493655888506,8.304221511905192,6.3527449835320295,9.97908707707454,8.717274891363793,7.100408900961189,7.148246813508084,6.235438502256201,5.469244273694867,9.263620518928978,8.346431920580736,7.993712629292188,10.190174751953768,8.436870575107,7.745463673413985,8.598339668855305,9.24680132536513,0.0,8.243891726472995,7.086278434567681,7.258476462608214,5.542125311564574,11.039839352969766,12.836557769013272,8.833885241482477
Paracanthurus Paracanthurus_hepatus,9.392667581738243,8.911183309217577,9.676182813237528,9.601593910959433,10.845514194940133,12.61254039742615,9.904255678644223,6.95098541009275,8.442366464851899,9.136306785268127,8.26599885066048,11.270267578913293,11.950061916867698,12.484946658118606,10.08755966898382,11.275032221946367,9.276473389043328,10.34354161144321,10.492382365840795,11.06981108990116,10.418349204620165,10.889898522015176,13.116724698377944,12.780942916839601,12.188346653809177,9.19744488074566,12.293333327449284,11.713987998036522,10.499767929143806,11.102842133657008,9.660047313915092,10.313791619063371,11.923122548300757,9.999608184694544,10.405038712263588,12.73318144673356,10.511634226607905,10.690966872657125,11.303789423296376,10.16496755826561,8.243891726472995,0.0,9.721784708257093,10.64420672821198,7.869657236710931,10.319962516412957,14.800063353350062,12.243762944529138
Prionurus Prionurus laticlavius,6.45077687870394,4.287248146667862,4.442976576038252,5.478484364051376,5.9107558092655585,9.658459949767252,4.701737305624514,8.571410135051368,6.769610496285359,5.119295178693304,7.118279495676944,7.967692947762514,6.111591044757443,8.165166399813018,7.347484511063645,6.365324908056172,9.118952799150478,5.807188928266724,10.313241916058194,5.6652714509809305,5.599675177388919,6.444274241550679,8.910093181103864,10.72890530373376,7.866826975639218,8.128596727896243,8.95713789618144,9.387918984188577,4.957347350601839,6.792727728904395,5.3073634058359485,9.17606643888703,6.792041607838877,5.599446411842038,9.3102836950499,7.864517745530987,6.387117149034571,6.741415098756271,4.819934373808558,6.3958593692814105,7.086278434567681,9.721784708257093,0.0,8.644493227822677,5.653147641545821,11.953680338288645,12.834051359063109,8.001556544094422
Prionurus Prionurus microlepidotus,8.083955701075146,8.084043007985994,8.332361605452366,8.015137017689732,8.717394195161855,10.3026014657153,9.115249796390007,9.590293815638631,7.624375164401032,7.198293311228895,8.342456627609229,10.428778004179698,10.14073486591458,10.285075446670529,6.699442750401994,9.679716982283772,10.605288746062163,8.629828075737072,11.51865910989247,9.727463911505177,8.131072384280015,7.7231120684623376,9.751289696542461,10.588911415457913,8.647907726421533,8.498521316438168,10.454246860379376,9.929881233307764,8.08781086999535,6.474201534733024,6.8883250476098645,7.540835886717586,7.33879822883087,8.950523624444244,8.888370923457561,10.288314986222336,9.148345918311202,6.035015553989485,8.850570778995078,9.97770774609107,7.258476462608214,10.64420672821198,8.644493227822677,0.0,7.315523531113916,12.038765937573636,13.445183835982187,9.175339141259172
Zebrasoma Zebrasoma desjardinii,3.8322949928052696,3.469995824723049,4.481724096119946,4.066786362125519,5.120002169210464,7.3035603746336895,5.149582172704443,5.637139378462081,3.7516895172908944,3.3953336306352213,4.01026682872147,7.2482139975605335,7.265906624876897,7.898905754611637,6.834696949746395,5.762694919599246,9.122825310008162,4.354559969779003,9.138125262056018,6.570145567505281,4.8861856739287655,5.678615250357546,7.617693767035046,8.88664396923475,6.469586375307146,5.00370062586909,8.178388268218166,7.75887412956449,6.143020640162227,6.322667392395544,4.991617634639122,7.176819760709962,8.511985291491444,5.490653453486266,5.972104610728639,8.685449186224032,5.247972799114689,6.9321868566659095,6.10788024785974,6.537124292446573,5.542125311564574,7.869657236710931,5.653147641545821,7.315523531113916,0.0,10.95405026559016,11.180393136934523,6.400532326259563
Zebrasoma Zebrasoma flavescens,10.357713945029872,11.604649567934363,11.895722288290596,9.903571997360359,11.728886235068044,13.731682135051841,12.51189663026857,11.483458466299227,10.240212258015166,11.469063397042774,11.58666328137983,12.66784979248436,10.8555117047576,12.65769981054028,11.919214712581487,12.908113278104704,8.545527005061272,12.635923641128402,13.906134176811651,11.924458637915594,11.347606641993165,12.387077574711569,12.615207083487244,14.173410978676364,12.955234336542597,13.582249392015612,13.678694633581582,11.848272685862336,12.705710079745627,12.795920532036222,11.747020465189834,12.72496767031834,12.944652032324234,13.075799867432702,13.448032777324437,13.089530741590249,12.898642178575669,12.09432771513019,13.408148847369455,13.14884199441409,11.039839352969766,10.319962516412957,11.953680338288645,12.038765937573636,10.95405026559016,0.0,17.274189862491596,12.525362584029438
Zebrasoma Zebrasoma gemmatum,11.916954203297893,12.265165341278648,12.18349696131645,12.658947378693167,11.910040025944443,7.422704483634898,10.624250551311281,12.554760617106458,10.92572348523949,11.207560124581471,9.855222375757345,11.085928442371449,14.067642862693177,13.553226679862258,13.317817040475441,12.215120095660593,15.821336425032591,11.924047563747283,9.961321395608932,12.933469722915454,12.615594919950503,11.774311780393651,13.808874820047876,11.616509969349798,12.429611798151527,11.553604998991874,10.049616132856876,13.0674624020305,13.014123081890228,12.96272425413676,12.490734619877806,13.27997764221614,14.501795537766204,10.299235064255514,10.488439084262557,14.844954635603436,10.477253626103126,13.895970670957825,12.523085368478199,10.514521228878577,12.836557769013272,14.800063353350062,12.834051359063109,13.445183835982187,11.180393136934523,17.274189862491596,0.0,11.69538180571667
Zebrasoma Zebrasoma scopas,4.450422383781168,7.476386020899856,7.139263880728316,5.764447291417266,5.862498473231744,6.997751102740803,6.601798204889006,9.94550958876472,6.219571920319198,6.493491918924702,6.751335658146089,7.789370069566619,8.591903025458365,8.835416290229007,8.991681908171762,7.7152496751100745,10.521357416367154,6.1405103511241315,10.882647597742011,8.785291745912259,6.752310835544729,6.1710834981781675,8.043040797800863,8.236899955299128,7.270969245994438,8.622469298151621,7.093862696090597,5.661007793030968,8.504541811696281,8.55389829361826,7.48654321497286,9.604952523666073,9.942595253786711,7.081945198760969,8.937232680712025,9.874754016692524,7.312315938851476,9.039002069131177,8.11987446728161,9.50150688515654,8.833885241482477,12.243762944529138,8.001556544094422,9.175339141259172,6.400532326259563,12.525362584029438,11.69538180571667,0.0
