,Acanthurus Acanthurus albimento,Acanthurus Acanthurus albipectoralis,Acanthurus Acanthurus bariene,Acanthurus Acanthurus blochii,Acanthurus Acanthurus chirurgus,Acanthurus Acanthurus chronixis,Acanthurus Acanthurus dussumieri,Acanthurus Acanthurus fowleri,Acanthurus Acanthurus gahhm,Acanthurus Acanthurus grammoptilus,Acanthurus Acanthurus guttatus,Acanthurus Acanthurus japonicus,Acanthurus Acanthurus leucocheilus,Acanthurus Acanthurus leucosternon,Acanthurus Acanthurus lineatus,Acanthurus Acanthurus maculiceps,Acanthurus Acanthurus mata,Acanthurus Acanthurus monroviae,Acanthurus Acanthurus nigricans,Acanthurus Acanthurus nigricauda,Acanthurus Acanthurus nigrofuscus,Acanthurus Acanthurus nubilus,Acanthurus Acanthurus olivaceus,Acanthurus Acanthurus pyroferus,Acanthurus Acanthurus sohal,Acanthurus Acanthurus tennentii,Acanthurus Acanthurus tractus,Acanthurus Acanthurus tristis,Acanthurus Acanthurus_achilles,Acanthurus Acanthurus_triostegus,Acanthurus Acanthurus_xanthopterus,Ctenochaetus Ctenochaetus binotatus,Ctenochaetus Ctenochaetus cyanocheilus,Ctenochaetus Ctenochaetus flavicauda,Ctenochaetus Ctenochaetus hawaiiensis,Ctenochaetus Ctenochaetus marginatus,Ctenochaetus Ctenochaetus striatus,Ctenochaetus Ctenochaetus strigosus,Ctenochaetus Ctenochaetus truncatus,Naso Naso annulatus,Naso Naso brachycentron,Naso Naso brevirostris,Naso Naso caesius,Naso Naso fageni,Naso Naso hexacanthus,Naso Naso lituratus,Naso Naso maculatus,Naso Naso minor,Naso Naso tergus,Naso Naso tonganus,Naso Naso tuberosus,Naso Naso unicornis,Naso Naso vlamingii,Paracanthurus Paracanthurus_hepatus,Prionurus Prionurus chrysurus,Prionurus Prionurus laticlavius,Prionurus Prionurus microlepidotus,Zebrasoma Zebrasoma desjardinii,Zebrasoma Zebrasoma flavescens,Zebrasoma Zebrasoma gemmatum,Zebrasoma Zebrasoma scopas,Zebrasoma Zebrasoma veliferum,Zebrasoma Zebrasoma xanthurum
Naso Naso minor,11.559595661868476,9.790064598605744,10.776102287351206,9.335843638872717,9.634140671108499,14.2096768955531,11.235582433168478,10.53831915201107,11.246425259827266,6.768346729936553,13.113378282770826,11.761497761972015,10.164929916001919,11.664108785236817,13.469083765941775,12.069346013246019,12.525180427240901,7.855499748531888,15.034658276851506,11.697386258322759,11.598585303963793,12.121881793706962,9.074748514667466,14.808194397620419,17.496944420471625,8.901806592435756,11.367993681033608,10.48979842747652,16.087375069374446,9.94663856737978,8.80351405705986,11.21594562128331,12.060805164775308,12.644302677289932,14.630177719893437,13.000173384748944,11.47248444210846,19.46221475786835,14.944523587914361,11.537307894123046,9.648040027753602,10.878128951120285,13.68006571511426,11.310018485315622,9.924196436229888,12.646287370817323,15.853762311729133,0.0,12.273075264309153,12.551502836563833,10.37033059840635,10.253979768227564,11.282934977418885,15.282303403706905,8.828304525671337,9.243148584244029,10.954699445314635,10.366293537250998,18.083175953031283,24.297204225524567,13.920140534697408,11.754028105736008,13.609151731925481
Naso Naso tergus,9.132220942090443,11.73480544178241,12.399877734315165,12.408772121479164,12.517717248051722,13.867515916236865,10.314476418186736,11.817063404550433,12.08549246425313,11.730225937928958,12.60920402539706,12.097092181665218,11.06125638455521,13.502729705573165,11.919820162067381,10.542558152891559,10.864445524853881,11.599943332964015,15.841732165548239,9.974987191764159,9.506347106034768,11.67499948206831,11.012011816941106,13.19466471225307,17.5807405782602,13.373678884942166,9.835566635486936,11.773786783456252,15.722442311894536,10.32521575792002,10.164723673671121,10.448844565713545,12.066230141552822,13.009863535175022,14.600662378532514,13.09967710506469,12.845241872025035,19.33887975266028,15.030381161590425,12.094492772580795,7.507878592347668,11.30200955451106,10.670955126930643,7.870469931231674,11.382028883141356,13.061314599133157,13.253852989340775,12.273075264309153,0.0,6.551975536694116,11.769943115870461,10.481305868529711,11.653147784546935,14.841748139206866,12.436177657381055,9.20578862378097,8.99203343679836,11.462276145985722,15.616496944403215,24.604719778835832,16.990150346309374,11.239876174251908,14.27567941562608
Naso Naso tonganus,7.653522745280515,11.955913184080885,12.811227474704642,12.22216232862322,12.743167050149461,13.727007683621949,11.868398489506681,12.73417010035628,12.504821402167355,12.240370247840124,12.80251613154365,12.919154692526224,10.694781239833722,13.37064734063695,12.130800595668083,11.291980685038538,11.326697775498232,11.410254784650101,13.51100490918658,10.94310328821391,11.018812499236557,12.350758578337715,11.437621178317535,13.428042928282238,17.163899459593377,13.728330307612158,11.208104574305928,12.499126308523092,15.448901441878204,9.866699456612082,10.045064013498509,12.22336795123891,13.149112827278472,13.874215916061855,15.75757827255804,12.952549843285231,13.029019002950582,19.40421244415656,15.41276887528879,12.508846807367275,8.396920167064907,11.6341132058121,10.626737619057455,7.653217356076356,12.274479618475489,15.092526409015422,13.920334518073945,12.551502836563833,6.551975536694116,0.0,12.75203064460429,10.242163739165631,11.391497075657359,13.362894848785775,13.23688498218047,9.872198847360647,7.873100334511243,11.545307104986806,14.758062486858053,25.073145432679546,17.265070122212336,11.9959274546817,15.18187801078886
Naso Naso tuberosus,13.09367351802822,11.870987951154222,11.7851734318396,7.5514153611109425,10.533274415857194,16.374609126740257,10.60854700310768,9.32681224043225,12.133184646255804,10.736822081919,13.263014134363411,14.151632795258843,11.884461496241498,12.738214511174844,14.285865935184576,10.079280398099225,10.932628608564224,11.428501603741845,17.253273475419302,11.802709221339892,13.208443386063866,9.902088155317658,11.505767656273145,14.988152760038416,16.658304941409146,9.391744978507198,11.635955245764334,10.039250153183552,17.337370589649144,13.020644478012086,11.909479983058215,11.914338542366691,12.541586655288754,15.879920349664257,12.932644210419925,13.515237951757205,13.361846039567846,17.67587244168202,15.435305959207634,9.258034622909394,9.641381987800516,7.330559063059762,14.755426598034704,10.635102590649067,12.114573162194127,14.568856514369621,11.63168649882079,10.37033059840635,11.769943115870461,12.75203064460429,0.0,12.676945268746383,11.332809888615534,17.601094919965174,11.7480382122053,9.559595251376674,12.291140728146166,9.29312629006159,19.770202700464793,22.710879031050315,11.807256786024256,9.413141215039335,16.579874310580923
Naso Naso unicornis,7.379089421661375,11.609364868362084,12.805209459043759,11.997514126377851,12.922831274914325,14.336192280886472,11.875647700985638,13.350256745158985,12.753503389776133,10.067788146588386,12.016948611190733,11.661101051656424,9.342866156620707,12.986053394081058,12.182924091410007,12.957315569171055,11.152228980962745,10.547043318686569,15.274374247847724,9.947492524882085,11.416399846275029,13.747139359807653,10.96807869229697,15.50104041575719,16.890232474978458,14.661531144685803,13.183234175873581,13.037668508071885,13.49194348211217,9.391262566542117,10.349051433581606,12.70634519790282,14.344259960466175,13.484435474799193,16.37002309568693,14.772858030307255,12.916440340939737,19.12071531165751,14.98738885599425,11.143176192132824,9.08096790897834,12.007467456033517,11.864731145371794,11.968703840422842,10.806072604196006,14.060009709508073,15.096861541031961,10.253979768227564,10.481305868529711,10.242163739165631,12.676945268746383,0.0,13.256170482282396,14.382698282699339,12.718761121133706,10.071765119654275,11.178112690385907,10.64121041116284,17.680831903141915,23.27932221762015,17.729525047457393,12.377901472640781,13.651646088060456
Naso Naso vlamingii,13.297037474803776,14.385993027016717,10.863260068324648,8.658059775001796,10.491231165130191,13.405294605180645,10.430088831731245,9.580494107839664,8.539286176681461,13.764459007625057,14.783973545156414,14.528636581182042,13.940691241272974,9.002336508947193,11.698439994296457,10.226709197297549,8.877883779125762,11.274665869070747,17.783861040819012,14.36679957666125,14.291185581297514,7.42377250796297,13.836219531697076,12.753106069204572,15.770961003659805,11.649277756010305,13.613198026788565,11.559446252163337,15.290853248478701,13.6659846847259,11.09322918817313,13.195807821340304,14.559394325162772,14.048341220180298,14.382061167101037,10.147394682537435,11.205827257611233,17.511620277134508,15.110863264861965,10.700234176361606,10.754673064134515,9.507012374308756,10.620219436092228,12.103560003456677,14.033005973710162,13.816060182254501,14.228989375579541,11.282934977418885,11.653147784546935,11.391497075657359,11.332809888615534,13.256170482282396,0.0,14.022797130828636,14.246930017819542,10.462624318376834,9.988137454436567,9.05531746276865,16.490772234951454,23.156893126575007,13.53587899745812,12.469291647547896,15.407088151144075
Paracanthurus Paracanthurus_hepatus,12.104026242682215,15.680242723994215,15.187415212150729,15.778168502944707,16.13882191753732,14.562674745185308,15.125575222424445,16.823709320818512,12.915811655968163,15.879628591795854,16.215041113486926,16.057327201194784,14.314836646632616,11.719043004794745,14.048904013690958,15.948127373265834,15.229517159265434,13.156041520188937,15.183652736287863,16.183889281881587,15.126827866913915,16.170492014708834,15.565747340300689,12.462650767112041,21.129496771556802,16.66763299478368,15.121587550988924,15.815112471735599,15.081325947208988,14.65015406159256,13.905232360954553,16.023755495796014,16.738088842603972,16.121486196241822,19.09007090553409,15.213354334220812,13.830782303909324,23.25453643107603,17.750207848640862,15.645044419180929,14.496387095465707,15.696805216156559,14.613036791909469,14.922692055330975,14.105220075347404,15.243642750798491,19.200062705402658,15.282303403706905,14.841748139206866,13.362894848785775,17.601094919965174,14.382698282699339,14.022797130828636,0.0,16.692532923323423,13.922094696422796,13.999053496673802,14.777636515431581,12.606098030655385,26.78868099644251,21.148053077204672,16.711453328919106,15.287380812408031
Prionurus Prionurus chrysurus,13.262479672886915,8.309870963207773,11.425165302071548,12.218178504455627,13.127186627962558,13.146152411964904,12.007625994855037,12.393054355976059,13.225851755383514,8.28454764643019,11.484823830936396,11.654422929338725,10.503874576588819,14.762191758528235,14.627006262560935,13.450430030784082,14.507718687990996,10.94146214087054,14.137300750824151,9.81166737212733,12.766898560449953,14.727516623542275,9.32837116581296,14.331390516911403,19.796096458445884,10.382446715921885,12.105590451621447,9.45310850944292,17.11765223018306,11.43036151403476,10.83067891495783,10.275967068829475,9.750691655969788,14.676513083112212,13.262556975123895,13.19816360998491,12.30194140236691,21.12005504241043,13.463539546922188,13.345993133989287,11.00415086094332,13.179079546821367,14.665921369172723,12.118792372515847,10.55615129919545,14.999909182512853,15.959359841997378,8.828304525671337,12.436177657381055,13.23688498218047,11.7480382122053,12.718761121133706,14.246930017819542,16.692532923323423,0.0,10.0713704175392,13.094519110654057,12.550397847423973,16.93599155203813,25.458085606726563,14.290422729142845,11.411781474258833,14.418574518346702
Prionurus Prionurus laticlavius,10.155314324705056,11.019247170712843,12.495287599237518,9.251983932980329,10.293981248333344,13.466819600481667,9.587670630149669,11.34729296221523,11.147309881404569,9.751714864981217,12.36156395541691,12.782841921889691,10.449261013322168,11.46181802280863,13.61142152964469,12.143226555809774,12.204353420133405,10.536353586370355,16.080658061597067,10.229572782193548,11.063071998537318,11.793719943040141,11.467793883072137,12.899713806461277,18.425474885685993,12.01238043879148,11.500248588004,10.544273762246517,15.230859676996777,10.554056218159594,9.165640078879614,12.242708929053597,12.290382680308577,14.420716775307664,15.878751373820052,13.798466904781682,13.081436980305694,19.79042310153701,14.903942186423093,10.35451639859908,8.968765258873255,10.948409261506002,12.384928474603978,9.687632441775085,9.330505517349353,14.569301294100239,14.285715430435644,9.243148584244029,9.20578862378097,9.872198847360647,9.559595251376674,10.071765119654275,10.462624318376834,13.922094696422796,10.0713704175392,0.0,10.663258153256043,10.82417063609447,16.174398871139356,25.523874572486008,16.3328895538577,11.655546450251405,14.481614691436047
Prionurus Prionurus microlepidotus,10.845462849845793,12.586342423722522,12.428329301652685,11.78141200932724,12.654022364023056,12.882515740842333,11.58516143864819,11.457713230200632,10.283642010342628,12.578461492051147,13.903719888211675,13.52626118251446,11.92583177156168,11.614858402613471,12.914857782374158,11.709479336744769,11.766069654873403,10.677730626002672,16.401637685644932,12.378647292747575,12.176449650622782,10.322147700078885,12.550096120817633,13.633571826349902,18.629254853261227,13.004669906211397,8.174917773159455,10.587674497848916,16.0442986815657,12.751650068601613,10.48217519869126,11.871114853376051,12.818271809482244,13.44427383370991,15.617411687845763,11.249223494761976,12.646978831859675,20.542885352159438,15.262073124336444,11.90397421078159,7.592502022924401,11.284187241711363,10.48280896122508,9.221929143243543,11.411489287090063,13.6766214288191,15.480304189861506,10.954699445314635,8.99203343679836,7.873100334511243,12.291140728146166,11.178112690385907,9.988137454436567,13.999053496673802,13.094519110654057,10.663258153256043,0.0,10.840326941008858,16.067979603197518,25.323384721827466,16.745944956100924,13.464318121859577,14.286157962563344
Zebrasoma Zebrasoma desjardinii,10.674293396729905,12.570367505613788,8.757896829539593,9.618585170157944,11.354871229618334,12.43485745016594,8.579865135077764,9.231253533789651,11.05616222901868,10.890710689856643,9.893821526641252,10.855384794607891,10.179233593086016,9.950817982139265,9.436356420600317,8.335256380806502,8.748373521593754,9.22792280659063,15.873045695052877,11.592354862142491,12.654299027035941,9.962226162511522,10.26071041427934,13.88728966325605,14.533816377678024,11.091479378826646,12.45396731334132,8.993495676911978,13.108368391706392,11.472580113664188,10.093507982966605,9.506089323748144,11.671597512170791,12.098816103517255,11.136493257362321,10.06986539420861,9.580321881141796,15.465045178528959,12.175094402523058,11.054163669146952,9.604767127121539,7.800925678195332,10.580225867844128,11.372562626531048,11.597538092117354,12.367183638943574,12.145529200769202,10.366293537250998,11.462276145985722,11.545307104986806,9.29312629006159,10.64121041116284,9.05531746276865,14.777636515431581,12.550397847423973,10.82417063609447,10.840326941008858,0.0,17.23637389499377,20.034678036304864,12.865202563937265,8.145075817279707,14.61513802951423
Zebrasoma Zebrasoma flavescens,14.586851907574529,17.919459954459978,16.815405241264113,18.573332446374838,18.2489377671693,15.05255014575671,15.628707923126116,18.09858948843529,17.409277281069315,18.44600978913893,17.764921291022674,17.63942313281383,17.239375974811143,16.45236364721398,16.42429102214539,17.594529495939323,17.745940169373466,16.42780877463136,17.75227232186307,15.751891897652156,16.16028182725545,18.615709357822503,17.401308747272868,11.68593829852643,22.891656143870573,19.826708206495127,17.79222030624145,16.769216831938405,18.08594108497854,14.660764051960479,15.095218380935437,18.289789089533848,17.434454447988653,18.030566501696093,21.089419580404158,17.801607201755292,18.665143649081717,24.191099872780796,17.848518721855527,17.973435555202343,16.90874393933815,18.160597109434267,17.155292298707657,16.126433729294433,17.6563021719655,17.958087021258308,19.411030483905872,18.083175953031283,15.616496944403215,14.758062486858053,19.770202700464793,17.680831903141915,16.490772234951454,12.606098030655385,16.93599155203813,16.174398871139356,16.067979603197518,17.23637389499377,0.0,28.54288522515528,21.616554949989496,18.95682819272582,16.926223647436863
Zebrasoma Zebrasoma gemmatum,24.428967171586066,26.541283324849907,21.530084426863624,22.264478540518525,22.136165520667703,24.61450461873545,22.0472097887693,22.246349294717596,25.378813342333896,24.557565092947428,21.507397997961974,21.841689718567014,23.09859776753541,23.223040450552258,20.63563820661204,21.959398487716918,20.05359900188638,23.576039757285656,24.489133870140975,25.181826567697424,25.56177256295845,23.054894905369746,23.865339718523032,25.051580310250554,18.696706655498737,24.052094264316516,26.424668120100502,22.91741809972249,20.742097602230544,24.117195155115677,24.663239749393625,22.357221445827545,25.52863359352157,22.82213865447621,19.911144243431988,21.96760270682088,22.473906197838527,17.052983946617477,21.671332532307712,22.61659977515737,24.23178041235586,21.504750006353813,24.262834175937428,25.205747755216166,24.959829684112048,21.998948238214595,21.540975509197096,24.297204225524567,24.604719778835832,25.073145432679546,22.710879031050315,23.27932221762015,23.156893126575007,26.78868099644251,25.458085606726563,25.523874572486008,25.323384721827466,20.034678036304864,28.54288522515528,0.0,22.013933995421883,20.55299236944276,25.29030802883406
Zebrasoma Zebrasoma scopas,18.512413837242,15.446231739403329,11.333696348491985,11.391234035852607,12.639774874310746,16.39430287553426,12.595914381201029,9.766988589640347,16.290330615545635,14.953427900936784,16.219738021243952,15.996133668785363,16.290297572784574,16.551642364658903,14.667451958125552,13.974890518235124,12.472203673209123,15.003028580214583,19.397694046400247,16.74318673990185,18.29586953357036,13.051643105814692,15.748256499096948,16.29824233422732,14.439169759028557,10.257590572961185,17.68983251366549,12.75933923382646,19.734411700859976,17.378932859892352,15.492829316655829,14.133581882246391,15.86879802494273,17.177236403602844,14.25986949546387,15.02611717864155,15.224692516855333,14.844003236557151,14.777692012584213,14.48590244169537,16.114220412960695,11.284947776793773,18.190477357710957,16.45780808057068,17.076356656904867,16.99121469821371,14.66342994191728,13.920140534697408,16.990150346309374,17.265070122212336,11.807256786024256,17.729525047457393,13.53587899745812,21.148053077204672,14.290422729142845,16.3328895538577,16.745944956100924,12.865202563937265,21.616554949989496,22.013933995421883,0.0,13.71034996333382,20.072009721737334
Zebrasoma Zebrasoma veliferum,11.402605148499065,10.40150124449833,10.307010919963805,10.775461706665677,12.894619701814177,14.6814547148808,11.550205669748609,10.71993593282997,13.565574319810775,10.350279323464688,8.400390605392216,12.33011850035605,10.57572409134945,12.879724888505233,11.682173849189214,8.884499959846677,11.507297279434976,10.590479759507424,14.095893272168368,9.833219077796784,11.653201533125214,11.49263139006896,8.880529289281808,14.791088670222791,16.167604415505608,10.76812993268031,13.556507694766612,10.256087336482402,15.835801780476487,11.3383885057741,11.656129931194508,8.749810595861167,9.638601434174948,13.132565513230126,10.049904031755332,11.903859331570297,10.927951569194468,17.448203859948336,13.848496349765137,11.868798848157025,10.748650394588811,9.035051890827342,13.082426904916824,11.305544242590999,12.287545835896733,14.304120400871144,12.054847371120541,11.754028105736008,11.239876174251908,11.9959274546817,9.413141215039335,12.377901472640781,12.469291647547896,16.711453328919106,11.411781474258833,11.655546450251405,13.464318121859577,8.145075817279707,18.95682819272582,20.55299236944276,13.71034996333382,0.0,16.236308701851645
Zebrasoma Zebrasoma xanthurum,13.989186752166288,15.526661815243415,15.187044324089255,16.962554827243906,16.74560608500996,15.549406611197153,15.956757507657382,16.439813393001558,13.00627897919461,13.656089399521614,15.689478101120846,13.352754590841208,13.611123418353845,14.285856129373588,15.79000641390145,15.903598129076904,16.541223223079655,13.704999834383443,17.306832098781225,15.389452206361243,15.318389441357962,17.42631894149011,13.607798136924595,17.537608823371855,22.258388877733495,16.54524816952547,13.195291403540455,15.299999385154651,13.71562618106852,14.528767288674313,14.455878146327512,14.78083075236851,14.857586682480575,15.279381573376366,18.559221791395327,14.268042553884,13.821160555907,23.926530240737513,16.105945510150526,16.92866783562457,13.455181182917046,16.45058475417888,14.761724197597122,15.624131036040048,13.080930755064983,12.658638674824706,20.150462545420314,13.609151731925481,14.27567941562608,15.18187801078886,16.579874310580923,13.651646088060456,15.407088151144075,15.287380812408031,14.418574518346702,14.481614691436047,14.286157962563344,14.61513802951423,16.926223647436863,25.29030802883406,20.072009721737334,16.236308701851645,0.0
