image_key,status,reason,confidence,center_offset_fraction,extracted_path,mask_path
Zebrasoma/Zebrasoma_scopas/005_gbif_6130639578.jpg,accepted,ok,0.778727114200592,0.09573713607436399,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/005_gbif_6130639578.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/005_gbif_6130639578_mask.png
Zebrasoma/Zebrasoma_scopas/006_gbif_6131392104.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/007_gbif_6131616890.jpg,accepted,ok,0.8265867829322815,0.31904655558773787,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/007_gbif_6131616890.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/007_gbif_6131616890_mask.png
Zebrasoma/Zebrasoma_scopas/008_gbif_6131682753.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/009_gbif_6133346719.jpg,accepted,ok,0.5503569841384888,0.030981208478967057,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/009_gbif_6133346719.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/009_gbif_6133346719_mask.png
Zebrasoma/Zebrasoma_scopas/010_gbif_6147182873.jpg,flagged,off_center,0.6413845419883728,0.47570321680356004,,
Zebrasoma/Zebrasoma_scopas/011_gbif_6147210697.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/012_gbif_6147459153.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/013_gbif_6147479089.jpg,accepted,ok,0.5563904643058777,0.1300790261518389,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/013_gbif_6147479089.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/013_gbif_6147479089_mask.png
Zebrasoma/Zebrasoma_scopas/014_gbif_6147605909.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/015_gbif_6159692007.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/016_gbif_6178589794.jpg,accepted,ok,0.8999940752983093,0.05407083892072129,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/016_gbif_6178589794.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/016_gbif_6178589794_mask.png
Zebrasoma/Zebrasoma_scopas/017_gbif_6178853427.jpg,accepted,ok,0.8936386108398438,0.03161518437122439,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/017_gbif_6178853427.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/017_gbif_6178853427_mask.png
Zebrasoma/Zebrasoma_scopas/018_gbif_6185624355.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/019_gbif_6147247890.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/020_gbif_6147347597.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/021_gbif_6147537739.jpg,accepted,ok,0.8607909083366394,0.029227038220949,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/021_gbif_6147537739.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/021_gbif_6147537739_mask.png
Zebrasoma/Zebrasoma_scopas/022_gbif_6159252925.jpg,flagged,multiple_fish,,,,
