image_key,is_reference,dominant_fraction,hue_dispersion,is_solid,n_significant_colors,spot_count,mean_spot_area,spot_present,elongated_region_count,periodicity_strength,stripe_present
Acanthurus/Acanthurus_gahhm/019_gbif_6170862995,False,0.6555975238694786,0.02636928484306917,True,2,3,123.33333333333333,False,0,0.05943542757169978,False
Acanthurus/Acanthurus_gahhm/022_gbif_6171080693,False,0.6558149567756816,0.11012619233394122,True,2,4,321.5,False,0,0.09235035179915434,False
Acanthurus/Acanthurus_grammoptilus/000_reference,True,0.4686558913558245,0.12300012393400249,True,3,7,2035.2857142857142,False,3,0.07769991035805406,False
Acanthurus/Acanthurus_grammoptilus/001_gbif_6470551977,False,0.35902387903286176,0.14207403655563897,True,4,6,2795.5,False,3,0.07950354602255559,False
Acanthurus/Acanthurus_grammoptilus/004_gbif_5936241538,False,0.539673261137673,0.1090936752401626,True,3,6,1030.3333333333333,False,2,0.11844339450402237,False
Acanthurus/Acanthurus_grammoptilus/007_gbif_4018549281,False,0.45803592178214536,0.397808000802915,False,4,9,217.22222222222223,False,0,0.09755294433683753,False
Acanthurus/Acanthurus_grammoptilus/008_gbif_4112075428,False,0.3169820135482364,0.16320355810107076,True,4,7,311.85714285714283,False,0,0.06975842129799241,False
Acanthurus/Acanthurus_grammoptilus/009_gbif_4127449637,False,0.40358636864317626,0.07773625335809922,True,4,11,1734.8181818181818,False,6,0.05062886219886475,False
Acanthurus/Acanthurus_grammoptilus/010_gbif_4923655465,False,0.40184313744693145,0.19476780853115075,True,4,4,3377.75,False,52,0.07508804455283442,True
Acanthurus/Acanthurus_grammoptilus/011_gbif_5932351066,False,0.45480911689438946,0.226574239699771,False,4,20,1297.4,True,2,0.08252435287851852,False
Acanthurus/Acanthurus_grammoptilus/012_gbif_3338154943,False,0.35502999860471607,0.08230221091884067,True,4,8,1179.125,False,6,0.11507536683715308,False
Acanthurus/Acanthurus_grammoptilus/013_gbif_5909245985,False,0.4077213872951453,0.14697977109149954,True,4,7,1260.5714285714287,False,13,0.0848255869728048,True
Acanthurus/Acanthurus_grammoptilus/016_gbif_3873525301,False,0.40384152482008207,0.14436987010773147,True,3,11,1183.8181818181818,False,3,0.07858578890299497,False
Acanthurus/Acanthurus_grammoptilus/017_gbif_3455860704,False,0.6135103703351663,0.15662338110711665,True,4,0,0.0,False,6,0.07644282172673363,False
Acanthurus/Acanthurus_grammoptilus/019_gbif_4046325160,False,0.3700084830126703,0.1759551548730295,True,4,5,3089.2,False,2,0.08565183558868282,False
Acanthurus/Acanthurus_grammoptilus/020_gbif_6178698390,False,0.40436678135819565,0.19623273521744036,True,4,2,1793.0,False,8,0.06497207880940613,True
